w_inj;u1;GOR;x1_eq;x2_eq;x3_eq;estado;status;residual_norm;Pai;Pwh;Pwi;Pwb;wiv;wro;wpc;wpg;wpo;wrg;ro_w;ro_a
1,2;0,8;0,01;1713,945826904037;424,38684934691935;4454,146393861546;0,0;convergiu;2,91621957116234e-20;7183836,4866662985;3003963,543447558;7165921,1679899385;12070921,16798994;1,1999999998948137;14,071450850707613;15,412165359079177;1,3407145082915057;14,071450850784512;0,14071450850707615;282,83775904186797;80,37814039265155
1,4;0,8;0,01;1691,8650196844071;450,3523143041556;4175,849819632317;0,0;convergiu;2,2883840442579158e-20;7091286,940426584;3119894,1818037005;7066583,951892941;11971583,951892942;1,3999999999123314;14,308072017292794;15,851152737367634;1,5430807199914385;14,308072017372767;0,14308072017292794;268,20861500920336;79,34262678724875
1,6;0,8;0,01;1676,5341771717922;474,650346967716;3938,455462759279;0,0;convergiu;1,8583147832353236e-20;7027029,211807239;3229575,2782633505;6994469,039779673;11899469,039779674;1,5999999999268555;14,477427012798026;16,22220128285885;1,7447742699746571;14,477427012880515;0,14477427012798028;255,85414619762483;78,62366321647913
1,8;0,8;0,01;1666,3451019063118;497,58565266019707;3732,5596531827237;0,0;convergiu;1,562341432730697e-20;6984322,698270715;3334054,6320748013;6942861,753166872;11847861,753166873;1,7999999999391125;14,597415712581435;16,543389869665795;1,9459741569958904;14,597415712665994;0,14597415712581435;245,24683118469906;78,14583077317523
2,0;0,8;0,01;1660,1819654993656;519,3823355342196;3551,57024317486;0,0;convergiu;1,3580442661379282e-20;6958490,514138911;3434116,976518048;6907114,141740956;11812114,141740955;1,9999999999493492;14,679955177666972;16,82675472942371;2,1467995516662985;14,679955177753277;0,14679955177666973;236,01747638610655;77,85680095928001
0,2;0,9;0,01;2075,829316196186;228,9071497105052;7481,35254028773;1,0;convergiu;9,224383299556873e-19;8700635,777222062;2122474,462442178;8700224,885412637;13605224,885412637;0,1999999993746577;9,710138914871699;10,0072403026845;0,29710138779460865;9,710138914888592;0,097101389148717;447,00988260884185;97,34922632285787
0,4;0,9;0,01;1876,5199958139563;269,4033305894701;6328,881776376671;1,0;convergiu;7,5554547918427845e-19;7865250,232697094;2234325,6354482584;7863432,098558342;12768432,098558342;0,39999999941099934;12,28226323351914;12,805085864662628;0,522822631107843;12,282263233552843;0,1228226323351914;382,5420633899919;88,00230748576458
0,6000000000000001;0,9;0,01;1752,569056569288;300,70531633694293;5571,018124415666;1,0;convergiu;3,0027782235950453e-18;7345721,980447228;2332077,20052201;7341341,855521571;12246341,85552157;0,5999999994731203;13,643580562548152;14,38001636558568;0,736435803520895;13,643580562062336;0,13643580562548152;340,4189367794185;82,18943648364812
0,8;0,9;0,01;1667,6840816774406;326,95470907097916;5018,84113167651;1,0;convergiu;9,14324542213931e-19;6989934,901167534;2421164,563982143;6981751,660445889;11886751,66044589;0,7999999994745328;14,507087500730732;15,452158374310068;0,9450708736912533;14,507087500615922;0,1450708750073073;309,92776732581325;78,20862430044858
1,0;0,9;0,01;1606,5249099421487;349,95760623576706;4592,138971208202;1,0;convergiu;1,9802678838012035e-19;6733592,207886553;2504134,569859648;6720319,129092097;11625319,129092097;0,9999999996921866;15,10392091059054;16,254960119146563;1,151039208484131;15,103920910659141;0,1510392091059054;286,5229058095828;75,34047035131397
1,2;0,9;0,01;1561,1673771200174;370,6773864074725;4249,291173120192;0,0;convergiu;1,4266893786288687e-19;6543480,540342562;2582440,1942595253;6523811,9986313;11428811,9986313;1,1999999997412796;15,537448596617272;16,892823082136204;1,3553744854421494;15,537448596690396;0,15537448596617273;267,8472174069501;73,2133586983004
1,4;0,9;0,01;1527,000977480025;389,6939614808834;3965,971227757357;0,0;convergiu;1,058063320968841e-19;6400275,414195047;2657015,1296834205;6372905,345157616;11277905,345157616;1,3999999997803019;15,862332699428075;17,420956026055666;1,558623326547199;15,862332699504467;0,15862332699428075;252,52396977633452;71,61107254440522
1,6;0,9;0,01;1501,121038901254;407,38573971727806;3726,7849355985354;0,0;convergiu;7,988131214933653e-20;6291802,180025979;2728507,624959967;6255437,1969257705;11160437,19692577;1,5999999998126164;16,110693513558562;17,871800448393845;1,7611069347519295;16,110693513637592;0,16110693513558563;239,68260766301907;70,39739279806507
1,8;0,9;0,01;1481,5890253993614;424,0143853820307;3521,4156795147637;0,0;convergiu;6,134795492094674e-20;6209935,653645498;2797392,648033397;6163304,4748218395;11068304,47482184;1,799999999839748;16,302840780123066;18,26586918767938;1,9630284074704738;16,302840780204278;0,16302840780123068;228,74018529346253;69,4814088160963
2,0;0,9;0,01;1467,052898337403;439,7689502658797;3342,6412845408313;0,0;convergiu;4,791276320176664e-20;6149008,897196526;2864032,2152775936;6090869,121189037;10995869,121189037;1,9999999998627034;16,452332582573845;18,616855908201376;2,1645233255395615;16,452332582656894;0,16452332582573845;219,28895043998403;68,79971465551597
0,2;1,0;0,01;2053,0780751639595;222,91822281105968;7448,717913103064;1,0;convergiu;1,6503561193706594e-18;8605276,173155999;2060060,6996626232;8604860,728038339;13509860,728038339;0,19999999922380893;10,03660374751381;10,336969783124253;0,3003660356775786;10,036603747445326;0,1003660374751381;444,7706441044019;96,28227168690033
0,4;1,0;0,01;1829,2414895150753;257,35413133367473;6244,839589173189;1,0;convergiu;1,2140973598021893e-18;7667086,992498021;2118092,559373159;7665221,86693474;12570221,866934739;0,39999999923915047;12,816122728626299;13,34428395437788;0,5281612257286883;12,81612272864714;0,128161227286263;376,9710708284051;85,78510881052365
0,6000000000000001;1,0;0,01;1685,7410474966864;282,8100298757006;5449,531092292302;1,0;convergiu;8,735947538168207e-19;7065618,90929345;2170709,85538132;7061065,142618107;11966065,142618107;0,5999999993455163;14,321103182332566;15,064314212883017;0,7432110305030766;14,32110318237731;0,14321103182332567;332,3381098846934;79,05543363998666
0,8;1,0;0,01;1584,8090114879874;303,43458760238565;4870,428972200575;1,0;convergiu;3,3727272940217203e-18;6642572,141086928;2220052,1548612104;6633960,970803201;11538960,970803201;0,7999999988029008;15,295954967693373;16,248914514591807;0,95295954710263;15,295954967486036;0,15295954967693373;299,95982437554125;74,32206970684666
1,0;1,0;0,01;1510,1228999304674;321,0320182083428;4424,298724900117;1,0;convergiu;4,713613599159832e-19;6329532,60107807;2267091,84374291;6315412,206169449;11220412,206169449;0,9999999995198771;15,984371581733992;17,144215296650213;1,1598437148504157;15,984371581796184;0,15984371581733992;275,11521319686267;70,81954899357811
1,2;1,0;0,01;1453,120332384471;336,5553033261269;4067,430352250446;1,0;convergiu;3,5482418836489226e-19;6090611,908170127;2312367,7014779146;6069480,9082227405;10974480,90822274;1,1999999995852935;16,49621443253399;17,861176576092063;1,364962143488138;16,49621443259987;0,1649621443253399;255,32539629813138;68,14632542662915
1,4;1,0;0,01;1408,7596487827288;350,57036254254774;3774,061788590565;1,0;convergiu;2,719194794306412e-19;5904678,4367445465;2356219,0187716857;5875011,11755242;10780011,11755242;1,3999999996391481;16,889974791380133;18,458874538638067;1,5688997471831376;16,889974791450452;0,16889974791380133;239,12960234976072;66,06596255956259
1,6;1,0;0,01;1373,8338957186195;363,4407082340459;3527,7949304116114;0,0;convergiu;2,1048566162175207e-19;5758290,554906147;2398878,6553123035;5718556,318203714;10623556,318203714;1,5999999996850818;17,200220722113684;18,972222928772148;1,7720022065806533;17,200220722186618;0,17200220722113685;225,59821017322116;64,4280653524047
1,8;1,0;0,01;1346,185762381505;375,41348894348545;3317,5966030989675;0,0;convergiu;1,6492878316325563e-19;5642406,105154224;2440516,465971116;5591084,627310436;10496084,627310436;1,7999999997240363;17,448916275626246;19,423405437898584;1,9744891621919722;17,44891627570135;0,17448916275626247;214,10588930728258;63,131463378129006
2,0;1,0;0,01;1324,300484122059;386,6641815283438;3135,723248562207;0,0;convergiu;1,3056195664642483e-19;5550676,099448592;2481262,032222107;5486269,1707234625;10391269,170723462;1,9999999997575533;17,65078480009016;19,82729264767455;2,17650784750182;17,650784800167102;0,1765078480009016;204,2138728051062;62,105119405725
