Tempo;CasADi_Pwh_Bar;Linear_Pwh_Bar
1468;1361,5422571240047;103,43090253666392
1469;1360,8233081138567;103,45228883296191
1470;1360,1067617114004;103,47360753843499
1471;1359,3926425988845;103,49485851665638
1472;1358,6809752125528;103,51604163257821
1473;1357,971783742588;103,53715675252981
1474;1357,265092133076;103,55820374421604
1475;1356,5609240819886;103,57918247671545
1476;1355,8593030411887;103,60009282047864
1477;1355,160252216454;103,62093464732651
1478;1354,4637945675206;103,6417078304484
1479;1353,769952808146;103,66241224440034
1480;1353,0787494061908;103,68304776510332
1481;1352,3902065837212;103,70361426984128
1482;1351,704346317128;103,72411163725948
1483;1351,0211903372672;103,74453974736255
1484;1350,3407601296149;103,76489848151257
1485;1349,6630769344454;103,78518772242732
1486;1348,9881617470246;103,80540735417829
1487;1348,3160353178203;103,82555726218872
1488;1347,6467181527353;103,8456373332318
1489;1346,980230513351;103,86564745542869
1490;1346,3165924171942;103,88558751824644
1491;1345,6558236380185;103,90545741249619
1492;1344,9979437061022;103,92525703033107
1493;1344,3429719085655;103,94498626524424
1494;1343,690927289701;103,96464501206687
1495;1343,0418286513236;103,98423316696606
1496;1342,395694553135;104,00375062744294
1497;1341,7525433131043;104,02319729233034
1498;1341,1123930078652;104,04257306179106
1499;1340,475261473127;104,06187783731546
1500;1339,841166304105;104,08111152171956
1501;1339,21012485596;104,10027401914287
1502;1338,5821542442595;104,11936523504622
1503;1337,9572713454481;104,13838507620964
1504;1337,3354927973378;104,15733345073022
1505;1336,7168349996064;104,17621026801993
1506;1336,1013141143178;104,19501543880337
1507;1335,488946066448;104,21374887511567
1508;1334,879746544434;104,23241049030021
1509;1334,2737310007267;104,2510001990064
1510;1333,6709146523656;104,26951791718747
1511;1333,0713124815627;104,28796356209818
1512;1332,4749392362983;104,30633705229252
1513;1331,8818094309347;104,32463830762157
1514;1331,291937346836;104,34286724923099
1515;1330,7053370330063;104,3610237995589
1516;1330,1220223067367;104,37910788233347
1517;1329,5420067542648;104,39711942257061
1518;1328,9653037314472;104,41505834657158
1519;1328,3919263644432;104,43292458192072
1520;1327,8218875504097;104,45071805748294
1521;1327,2551999582083;104,46843870340152
1522;1326,6918760291217;104,48608645109553
1523;1326,1319279775826;104,50366123325752
1524;1325,5753677919133;104,52116298385108
1525;1325,0222072350757;104,53859163810839
1526;1324,4724578454302;104,55594713252778
1527;1323,9261309375072;104,57322940487124
1528;1323,3832376027867;104,59043839416204
1529;1322,8437887104888;104,60757404068212
1530;1322,3077949083718;104,62463628596971
1531;1321,7752666235435;104,64162507281671
1532;1321,2462140632776;104,6585403452662
1533;1320,720647215841;104,67538204861003
1534;1320,1985758513304;104,6921501293861
1535;1319,6800095225174;104,70884453537589
1536;1319,1649575657004;104,72546521560189
1537;1318,6534291015678;104,74201212032499
1538;1318,1454330360648;104,75848520104194
1539;1317,6409780612735;104,77488441048268
1540;1317,1400726562965;104,7912097026078
1541;1316,6427250881509;104,80746103260583
1542;1316,1489434126665;104,82363835689068
1543;1315,6587354753945;104,83974163309894
1544;1315,1721089125215;104,85577082008727
1545;1314,68907115179;104,87172587792966
1546;1314,2096294134271;104,88760676791482
1547;1313,733790711079;104,90341345254345
1548;1313,26156185275;104,91914589552552
1549;1312,7929494417497;104,9348040617776
1550;1312,3279598776467;104,9503879174201
1551;1311,866599357226;104,96589742977459
1552;1311,4088738754544;104,98133256736094
1553;1310,9547892264475;104,9966932998947
1554;1310,504351004447;105,01197959828427
1555;1310,0575646048003;105,02719143462805
1556;1309,6144352249444;105,04232878221183
1557;1309,1749678653953;105,05739161550576
1558;1308,739167330744;105,0723799101618
1559;1308,3070382306553;105,08729364301067
1560;1307,878584980868;105,10213279205921
1561;1307,453811804206;105,11689733648736
1562;1307,0327227315868;105,13158725664549
1563;1306,6153216030375;105,14620253405143
1564;1306,201612068715;105,16074315138759
1565;1305,7915975899248;105,17520909249818
1566;1305,3852814401512;105,18960034238627
1567;1304,9826667060822;105,20391688721087
1568;1304,5837562886443;105,21815871428402
1569;1304,1885529040358;105,23232581206797
1570;1303,7970590847651;105,2464181701721
1571;1303,4092771806918;105,26043577935017
1572;1303,0252093600675;105,27437863149723
1573;1302,6448576105827;105,28824671964668
1574;1302,268223740414;105,30204003796742
1575;1301,8953093792736;105,31575858176076
1576;1301,5261159794586;105,32940234745752
1577;1301,1606448169089;105,34297133261497
1578;1300,7988969922576;105,3564655359139
1579;1300,440873431889;105,3698849571556
1580;1300,0865748889962;105,38322959725883
1581;1299,736001944641;105,39649945825677
1582;1299,3891550088126;105,40969454329405
1583;1299,0460343214904;105,42281485662367
1584;1298,7066399537039;105,43586040360401
1585;1298,3709718085981;105,44883119069561
1586;1298,0390296224955;105,46172722545838
1587;1297,71081296596;105,47454851654825
1588;1297,3863212448607;105,48729507371425
1589;1297,0655537014386;105,49996690779541
1590;1296,7485094153687;105,5125640307176
1591;1296,4351873048279;105,52508645549044
1592;1296,125586127556;105,53753419620425
1593;1295,8197044819237;105,54990726802689
1594;1295,5175408079942;105,56220568720059
1595;1295,2190933885886;105,57442947103891
1596;1294,924360350349;105,58657863792348
1597;1294,633339664799;105,59865320730096
1598;1294,3460291494105;105,61065319967982
1599;1294,0624264686592;105,62257863662715
1600;1293,782529135088;105,63442954076558
1601;1293,5063345103665;105,64620593577006
1602;1293,2338398063462;105,65790784636455
1603;1292,9650420861208;105,66953529831905
1604;1292,6999382650786;105,68108831844624
1605;1292,438525111957;105,69256693459832
1606;1292,180799249897;105,70397117566375
1607;1291,9267571574928;105,71530107156414
